organism,scenario,month,baseline_monthly_dd,baseline_monthly_generation,slope_dd_per_year,slope_generation_per_year,relative_dd_trend_percent_per_year,relative_generation_trend_percent_per_year,total_dd_relative_change_percent,total_generation_relative_change_percent
Aedes aegypti,rcp26,1,174.60935380770985,1.0913084612981865,0.7753864004126836,0.004846165002579271,0.4440692228129914,0.4440692228129914,14.210215130015758,14.21021513001576
Aedes aegypti,rcp26,2,199.87337124382202,1.2492085702738878,0.9702277028274303,0.006063923142671436,0.4854211928230633,0.48542119282306295,15.533478170338011,15.533478170337926
Aedes aegypti,rcp26,3,235.47143996987296,1.471696499811706,1.1545051262491706,0.007215657039057318,0.49029518246326687,0.49029518246326703,15.689445838824625,15.689445838824506
Aedes aegypti,rcp26,4,377.75837688396655,2.360989855524791,1.1641405367753537,0.007275878354845971,0.30817067416957233,0.3081706741695728,9.861461573426398,9.861461573426368
Aedes aegypti,rcp26,5,499.4347479685797,3.121467174803623,1.1194765119163337,0.0069967281994770866,0.2241487034031444,0.22414870340314447,7.172758508900612,7.172758508900647
Aedes aegypti,rcp26,6,535.5106696411954,3.3469416852574705,1.2090995892629588,0.00755687243289348,0.2257844068864368,0.22578440688643645,7.225101020365996,7.225101020365976
Aedes aegypti,rcp26,7,609.318449528418,3.8082403095526125,1.0570620058822853,0.006606637536764295,0.17348268490809665,0.17348268490809696,5.551445917059101,5.551445917059128
Aedes aegypti,rcp26,8,597.2769021412882,3.7329806383830517,0.9901984523972068,0.006188740327482529,0.16578549226451944,0.16578549226451908,5.305135752464634,5.3051357524645955
Aedes aegypti,rcp26,9,538.3804034737625,3.364877521711015,1.250341926360434,0.007814637039752746,0.23224135170836846,0.23224135170836951,7.4317232546677925,7.431723254667847
Aedes aegypti,rcp26,10,425.1100726064849,2.656937953790531,1.1527946586144888,0.00720496661634055,0.271175569081753,0.2711755690817527,8.677618210616046,8.677618210616112
Aedes aegypti,rcp26,11,380.57292183489335,2.3785807614680827,1.0932527039315543,0.006832829399572206,0.2872649737297515,0.2872649737297513,9.192479159352052,9.192479159352098
Aedes aegypti,rcp26,12,243.95961100513097,1.5247475687820686,1.2963698478152363,0.008102311548845203,0.5313870777519689,0.5313870777519674,17.004386488063087,17.00438648806299
Aedes aegypti,rcp45,1,174.60935380770985,1.0913084612981865,0.8529241304341605,0.005330775815213507,0.48847562391958166,0.4884756239195821,15.631219965426624,15.631219965426657
Aedes aegypti,rcp45,2,199.87337124382202,1.2492085702738878,0.5979409543008869,0.0037371309643805437,0.2991598883732587,0.2991598883732587,9.57311642794419,9.573116427944301
Aedes aegypti,rcp45,3,235.47143996987296,1.471696499811706,0.8807605349831897,0.005504753343644939,0.374041342379304,0.3740413423793042,11.969322956137715,11.969322956137692
Aedes aegypti,rcp45,4,377.75837688396655,2.360989855524791,1.0522543188045825,0.0065765894925286505,0.278552213053318,0.2785522130533184,8.913670817706084,8.913670817706189
Aedes aegypti,rcp45,5,499.4347479685797,3.121467174803623,1.0837792325836797,0.006773620203648008,0.21700116721791696,0.2170011672179173,6.944037350973345,6.9440373509733115
Aedes aegypti,rcp45,6,535.5106696411954,3.3469416852574705,0.8040171851745297,0.005025107407340791,0.1501402737154126,0.15014027371541205,4.804488758893205,4.804488758893195
Aedes aegypti,rcp45,7,609.318449528418,3.8082403095526125,0.8963216875676616,0.0056020105472979155,0.14710233840143355,0.14710233840143436,4.707274828845847,4.707274828845903
Aedes aegypti,rcp45,8,597.2769021412882,3.7329806383830517,0.9929733281168649,0.006206083300730417,0.16625008008127745,0.16625008008127776,5.320002562600895,5.3200025626008856
Aedes aegypti,rcp45,9,538.3804034737625,3.364877521711015,0.8712815731211343,0.005445509832007119,0.1618338200089401,0.161833820008941,5.178682240286105,5.178682240286136
Aedes aegypti,rcp45,10,425.1100726064849,2.656937953790531,1.045099363816397,0.006531871023852478,0.2458420609534281,0.24584206095342792,7.866945950509758,7.866945950509717
Aedes aegypti,rcp45,11,380.57292183489335,2.3785807614680827,0.6691615774217519,0.004182259858885945,0.1758300549065493,0.17583005490654915,5.626561757009594,5.626561757009551
Aedes aegypti,rcp45,12,243.95961100513097,1.5247475687820686,0.7581394306281298,0.004738371441425813,0.3107643218090656,0.3107643218090657,9.94445829789006,9.944458297890199
Aedes aegypti,rcp60,1,174.60935380770985,1.0913084612981865,0.5246407677921303,0.0032790047987008106,0.30046544263023606,0.30046544263023567,9.614894164167646,9.614894164167517
Aedes aegypti,rcp60,2,199.87337124382202,1.2492085702738878,0.5306966590908038,0.003316854119317524,0.2655164396278763,0.2655164396278763,8.496526068092102,8.496526068092072
Aedes aegypti,rcp60,3,235.47143996987296,1.471696499811706,0.3646029209902985,0.0022787682561893653,0.15483955125808338,0.15483955125808338,4.954865640258648,4.954865640258721
Aedes aegypti,rcp60,4,377.75837688396655,2.360989855524791,0.43741413448906563,0.002733838340556652,0.11579204095940487,0.11579204095940453,3.7053453107009715,3.7053453107009484
Aedes aegypti,rcp60,5,499.4347479685797,3.121467174803623,0.8116230403654885,0.005072644002284303,0.16250832439407062,0.16250832439407062,5.200266380610267,5.200266380610255
Aedes aegypti,rcp60,6,535.5106696411954,3.3469416852574705,0.4846960086614076,0.0030293500541338026,0.09051099000252698,0.09051099000252714,2.8963516800808713,2.8963516800808877
Aedes aegypti,rcp60,7,609.318449528418,3.8082403095526125,0.4013046993825964,0.002508154371141215,0.06586124212933092,0.06586124212933059,2.107559748138606,2.1075597481385775
Aedes aegypti,rcp60,8,597.2769021412882,3.7329806383830517,0.5250434642742909,0.0032815216517143126,0.08790620604814378,0.08790620604814363,2.8129985935405974,2.8129985935406117
Aedes aegypti,rcp60,9,538.3804034737625,3.364877521711015,0.4482267462265159,0.0028014171639156953,0.08325465476351794,0.08325465476351708,2.66414895243256,2.664148952432539
Aedes aegypti,rcp60,10,425.1100726064849,2.656937953790531,0.7510363523706266,0.004693977202316422,0.1766686796588432,0.1766686796588434,5.653397749082979,5.653397749082964
Aedes aegypti,rcp60,11,380.57292183489335,2.3785807614680827,0.20785250964605909,0.001299078185287859,0.054615685384004596,0.05461568538400419,1.7477019322881506,1.7477019322881397
Aedes aegypti,rcp60,12,243.95961100513097,1.5247475687820686,0.46071116835700515,0.002879444802231275,0.1888473122492868,0.18884731224928633,6.0431139919771715,6.043113991977137
Aedes aegypti,rcp85,1,174.60935380770985,1.0913084612981865,0.9616287715385029,0.006010179822115647,0.5507315333160819,0.5507315333160823,17.623409066114565,17.6234090661145
Aedes aegypti,rcp85,2,199.87337124382202,1.2492085702738878,0.3725743905440819,0.002328589940900504,0.18640521657564127,0.1864052165756406,5.96496693042056,5.964966930420459
Aedes aegypti,rcp85,3,235.47143996987296,1.471696499811706,0.6362303946221743,0.003976439966388587,0.2701942939252318,0.27019429392523164,8.646217405607418,8.646217405607455
Aedes aegypti,rcp85,4,377.75837688396655,2.360989855524791,0.5817360334290462,0.0036358502089315495,0.15399685858130793,0.15399685858130838,4.9278994746018485,4.927899474601886
Aedes aegypti,rcp85,5,499.4347479685797,3.121467174803623,0.6823864286631404,0.004264915179144649,0.13663174847939705,0.13663174847939774,4.372215951340679,4.372215951340702
Aedes aegypti,rcp85,6,535.5106696411954,3.3469416852574705,0.6403816384161506,0.004002385240100977,0.11958335747917427,0.11958335747917535,3.82666743933354,3.826667439333625
Aedes aegypti,rcp85,7,609.318449528418,3.8082403095526125,0.6679515725900256,0.0041746973286876845,0.10962273883336154,0.1096227388333622,3.507927642667579,3.507927642667598
Aedes aegypti,rcp85,8,597.2769021412882,3.7329806383830517,0.5192342809981098,0.0032452142562381927,0.08693359464205144,0.08693359464205161,2.781875028545662,2.7818750285456524
