organism,scenario,month,baseline_monthly_dd,baseline_monthly_generation,slope_dd_per_year,slope_generation_per_year,relative_dd_trend_percent_per_year,relative_generation_trend_percent_per_year,total_dd_relative_change_percent,total_generation_relative_change_percent
Aedes aegypti,rcp60,2,,,0.40645908192240393,0.0025403692620150227,,,,
Aedes aegypti,rcp60,3,,,0.5505710171674592,0.0034410688572966137,,,,
Aedes aegypti,rcp60,4,,,0.3688021076642496,0.0023050131729015614,,,,
Aedes aegypti,rcp60,5,,,0.6873727308612892,0.004296079567883085,,,,
Aedes aegypti,rcp60,6,,,0.5081539378641929,0.003175962111651225,,,,
Aedes aegypti,rcp60,7,,,0.4034065633733609,0.0025212910210835114,,,,
Aedes aegypti,rcp60,8,,,0.5166327360365346,0.0032289546002283484,,,,
Aedes aegypti,rcp60,9,,,0.3088895866114203,0.001930559916321389,,,,
Aedes aegypti,rcp60,10,,,0.6719194897110715,0.004199496810694192,,,,
Aedes aegypti,rcp60,11,,,0.25748806626319626,0.0016093004141449817,,,,
Aedes aegypti,rcp60,12,,,0.22532415574397816,0.001408275973399861,,,,
Aedes aegypti,rcp85,1,,,0.9409268200207987,0.005880792625129991,,,,
Aedes aegypti,rcp85,2,,,0.48656895194708594,0.003041055949669281,,,,
Aedes aegypti,rcp85,3,,,0.7424574276886169,0.004640358923053857,,,,
Aedes aegypti,rcp85,4,,,0.5431194984229492,0.003394496865143428,,,,
Aedes aegypti,rcp85,5,,,0.696831057760666,0.0043551941110041665,,,,
Aedes aegypti,rcp85,6,,,0.6854175753176585,0.00428385984573537,,,,
Aedes aegypti,rcp85,7,,,0.7257062330512224,0.00453566395657016,,,,
Aedes aegypti,rcp85,8,,,0.6540988292481777,0.0040881176828011295,,,,
Aedes aegypti,rcp85,9,,,0.867496495499116,0.00542185309686947,,,,
Aedes aegypti,rcp85,10,,,0.8654900191880049,0.00540931261992502,,,,
Aedes aegypti,rcp85,11,,,0.6615627201083697,0.004134767000677295,,,,
Aedes aegypti,rcp85,12,,,0.6737238741314472,0.004210774213321542,,,,
Aedes albopictus,historical,1,273.33757593116684,1.4386188206903516,,,,,,
Aedes albopictus,historical,2,291.4745442753016,1.5340765488173767,,,,,,
Aedes albopictus,historical,3,337.80232485384175,1.7779069729149566,,,,,,
Aedes albopictus,historical,4,477.3485798117287,2.512360946377519,,,,,,
Aedes albopictus,historical,5,602.3792029079343,3.1704168574101805,,,,,,
Aedes albopictus,historical,6,631.0835812374947,3.3214925328289193,,,,,,
Aedes albopictus,historical,7,709.1051216980861,3.7321322194636117,,,,,,
Aedes albopictus,historical,8,695.8402592076857,3.6623171537246613,,,,,,
Aedes albopictus,historical,9,635.9576246758336,3.3471453930307034,,,,,,
Aedes albopictus,historical,10,526.4319759226214,2.7706946101190604,,,,,,
Aedes albopictus,historical,11,476.7185887927816,2.509045204172535,,,,,,
Aedes albopictus,historical,12,341.7271364770281,1.798563876194885,,,,,,
Aedes albopictus,rcp26,1,,,0.7934479242657517,0.004176041706661853,,,,
Aedes albopictus,rcp26,2,,,0.8959093703918835,0.0047153124757467555,,,,
Aedes albopictus,rcp26,3,,,1.0586980096843697,0.00557209478781247,,,,
Aedes albopictus,rcp26,4,,,0.903224223631572,0.004753811703324078,,,,
Aedes albopictus,rcp26,5,,,1.0259665742934134,0.005399824075228489,,,,
Aedes albopictus,rcp26,6,,,1.0848517807253097,0.00570974621434373,,,,
Aedes albopictus,rcp26,7,,,0.9340129074555036,0.004915857407660559,,,,
Aedes albopictus,rcp26,8,,,0.9610906029164245,0.005058371594296984,,,,
Aedes albopictus,rcp26,9,,,1.234748578139346,0.006498676727049189,,,,
Aedes albopictus,rcp26,10,,,1.2183985415129504,0.006412623902699745,,,,
Aedes albopictus,rcp26,11,,,1.0211274830403128,0.005374355173896405,,,,
Aedes albopictus,rcp26,12,,,1.1224187938645203,0.005907467336129052,,,,
Aedes albopictus,rcp45,1,,,0.9321809302544287,0.004906215422391729,,,,
Aedes albopictus,rcp45,2,,,0.6633181528645209,0.0034911481729711685,,,,
Aedes albopictus,rcp45,3,,,0.8398725756425212,0.004420381977065914,,,,
Aedes albopictus,rcp45,4,,,1.0409970586210204,0.005478931887479069,,,,
Aedes albopictus,rcp45,5,,,1.1095982655952152,0.005839990871553767,,,,
Aedes albopictus,rcp45,6,,,0.8045418855153383,0.004234430976396507,,,,
Aedes albopictus,rcp45,7,,,0.8704971516927116,0.0045815639562774395,,,,
Aedes albopictus,rcp45,8,,,0.977114491597054,0.005142707850510814,,,,
Aedes albopictus,rcp45,9,,,0.8353799471828574,0.004396736564120297,,,,
Aedes albopictus,rcp45,10,,,1.127725019044624,0.00593539483707698,,,,
Aedes albopictus,rcp45,11,,,0.6701504973498716,0.0035271078807887967,,,,
Aedes albopictus,rcp45,12,,,0.8969626238542101,0.004720855915022153,,,,
Aedes albopictus,rcp60,1,,,0.4006100692039385,0.0021084740484417787,,,,
Aedes albopictus,rcp60,2,,,0.4202256234974447,0.0022117138078812867,,,,
Aedes albopictus,rcp60,3,,,0.5485710116663599,0.0028872158508755764,,,,
Aedes albopictus,rcp60,4,,,0.3688021076642518,0.001941063724548675,,,,
Aedes albopictus,rcp60,5,,,0.6873727308612897,0.003617751215059404,,,,
Aedes albopictus,rcp60,6,,,0.5081539378641932,0.0026744944098115635,,,,
Aedes albopictus,rcp60,7,,,0.40340656337336195,0.002123192438807169,,,,
Aedes albopictus,rcp60,8,,,0.5166327360365356,0.002719119663350216,,,,
Aedes albopictus,rcp60,9,,,0.3088895866114228,0.001625734666375879,,,,
Aedes albopictus,rcp60,10,,,0.6719194897110684,0.003536418366900367,,,,
Aedes albopictus,rcp60,11,,,0.2574880662631963,0.001355200348753666,,,,
Aedes albopictus,rcp60,12,,,0.2276914082240571,0.0011983758327581983,,,,
Aedes albopictus,rcp85,1,,,0.9916833657231922,0.005219386135385218,,,,
Aedes albopictus,rcp85,2,,,0.5174252450493741,0.0027232907634177615,,,,
Aedes albopictus,rcp85,3,,,0.7620932730151353,0.004011017226395448,,,,
Aedes albopictus,rcp85,4,,,0.5431194984229482,0.002858523675910253,,,,
Aedes albopictus,rcp85,5,,,0.6968310577606676,0.0036675318829508833,,,,
Aedes albopictus,rcp85,6,,,0.6854175753176589,0.003607460922724521,,,,
Aedes albopictus,rcp85,7,,,0.7257062330512257,0.0038195064897432783,,,,
Aedes albopictus,rcp85,8,,,0.6540988292481819,0.003442625417095676,,,,
Aedes albopictus,rcp85,9,,,0.8674964954991178,0.0045657710289427065,,,,
Aedes albopictus,rcp85,10,,,0.8654900191880008,0.004555210627305283,,,,
Aedes albopictus,rcp85,11,,,0.6615627201083698,0.003481909053201942,,,,
Aedes albopictus,rcp85,12,,,0.6973955693845915,0.003670502996761002,,,,
Cockroach,historical,1,27.307927999359933,0.0420121969220922,,,,,,
Cockroach,historical,2,56.018581181067034,0.08618243258625698,,,,,,
Cockroach,historical,3,61.35431237227051,0.0943912498034931,,,,,,
Cockroach,historical,4,186.4437244155004,0.2868364991007699,,,,,,
Cockroach,historical,5,301.6792029079343,0.46412185062759126,,,,,,
Cockroach,historical,6,340.08358123749474,0.5232055095961458,,,,,,
Cockroach,historical,7,408.4051216980862,0.6283155718432095,,,,,,
Cockroach,historical,8,395.1402592076857,0.6079080910887471,,,,,,
Cockroach,historical,9,344.9576246758336,0.530704037962821,,,,,,
Cockroach,historical,10,225.7319759226214,0.34727996295787905,,,,,,
Cockroach,historical,11,185.7185887927816,0.2857209058350486,,,,,,
Cockroach,historical,12,67.8389354537754,0.10436759300580832,,,,,,
Cockroach,rcp26,1,,,0.4232907210806982,0.0006512164939703049,,,,
Cockroach,rcp26,2,,,0.5557700828894138,0.0008550308967529446,,,,
Cockroach,rcp26,3,,,0.7889336711371194,0.0012137441094417223,,,,
Cockroach,rcp26,4,,,0.8867585898252374,0.0013642439843465164,,,,
Cockroach,rcp26,5,,,1.0257763855679212,0.0015781175162583399,,,,
Cockroach,rcp26,6,,,1.0848517807253077,0.0016690027395773932,,,,
Cockroach,rcp26,7,,,0.9340129074555086,0.0014369429345469338,,,,
Cockroach,rcp26,8,,,0.9610906029164239,0.0014786009275637286,,,,
Cockroach,rcp26,9,,,1.2347485781393464,0.0018996131971374544,,,,
Cockroach,rcp26,10,,,1.2187318524956774,0.001874972080762582,,,,
Cockroach,rcp26,11,,,1.0073302608764492,0.0015497388628868433,,,,
Cockroach,rcp26,12,,,0.7831072908492384,0.0012047804474603668,,,,
Cockroach,rcp45,1,,,0.3999146167581546,0.000615253256551007,,,,
Cockroach,rcp45,2,,,0.3315000748820054,0.0005100001152030857,,,,
Cockroach,rcp45,3,,,0.5984918722328796,0.0009207567265121221,,,,
Cockroach,rcp45,4,,,1.0173815523937546,0.0015652023882980828,,,,
Cockroach,rcp45,5,,,1.1095642446905571,0.0017070219149085497,,,,
Cockroach,rcp45,6,,,0.804541885515339,0.0012377567469466723,,,,
Cockroach,rcp45,7,,,0.8704971516927131,0.0013392263872195524,,,,
Cockroach,rcp45,8,,,0.9771144915970543,0.001503253063995466,,,,
Cockroach,rcp45,9,,,0.8353799471828589,0.0012851999187428562,,,,
Cockroach,rcp45,10,,,1.1276999098527982,0.001734922938235076,,,,
Cockroach,rcp45,11,,,0.6583401180314751,0.0010128309508176557,,,,
Cockroach,rcp45,12,,,0.480957494567237,0.0007399346070265182,,,,
Cockroach,rcp60,1,,,0.21330299276451098,0.00032815845040694,,,,
Cockroach,rcp60,2,,,0.2413307791397669,0.0003712781217534874,,,,
Cockroach,rcp60,3,,,0.47954431258892216,0.000737760480906035,,,,
Cockroach,rcp60,4,,,0.3589623874674277,0.000552249826872966,,,,
Cockroach,rcp60,5,,,0.6874348001890208,0.0010575920002908034,,,,
Cockroach,rcp60,6,,,0.5081539378641943,0.0007817752890218351,,,,
Cockroach,rcp60,7,,,0.40340656337336256,0.0006206254821128652,,,,
Cockroach,rcp60,8,,,0.5166327360365373,0.0007948195939023664,,,,
Cockroach,rcp60,9,,,0.30888958661141963,0.0004752147486329536,,,,
Cockroach,rcp60,10,,,0.6710827563621745,0.0010324350097879631,,,,
Cockroach,rcp60,11,,,0.25290347639391486,0.0003890822713752536,,,,
Cockroach,rcp60,12,,,0.1867240048341012,0.00028726769974477055,,,,
Cockroach,rcp85,1,,,0.42242409834171446,0.0006498832282180226,,,,
Cockroach,rcp85,2,,,0.2739104060665739,0.0004214006247178053,,,,
Cockroach,rcp85,3,,,0.418309972429738,0.0006435538037380588,,,,
Cockroach,rcp85,4,,,0.5169543475639794,0.0007953143808676645,,,,
Cockroach,rcp85,5,,,0.6965411717896117,0.0010716018027532473,,,,
Cockroach,rcp85,6,,,0.6854175753176582,0.00105448857741178,,,,
Cockroach,rcp85,7,,,0.7257062330512257,0.001116471127771114,,,,
Cockroach,rcp85,8,,,0.6540988292481793,0.0010063058911510439,,,,
Cockroach,rcp85,9,,,0.8674964954991143,0.0013346099930755617,,,,
Cockroach,rcp85,10,,,0.8653395389514628,0.0013312915983868707,,,,
Cockroach,rcp85,11,,,0.6580849359113569,0.0010124383629405492,,,,
Cockroach,rcp85,12,,,0.4167589525274009,0.0006411676192729254,,,,
