LON,LAT,rx1day_5yr,rx1day_10yr,rx1day_25yr,rx1day_75yr,rx1day_100yr,rx1day_200yr,rx2day_5yr,rx2day_10yr,rx2day_25yr,rx2day_75yr,rx2day_100yr,rx2day_200yr,rx3day_5yr,rx3day_10yr,rx3day_25yr,rx3day_75yr,rx3day_100yr,rx3day_200yr,rx4day_5yr,rx4day_10yr,rx4day_25yr,rx4day_75yr,rx4day_100yr,rx4day_200yr,rx5day_5yr,rx5day_10yr,rx5day_25yr,rx5day_75yr,rx5day_100yr,rx5day_200yr
121.55,25,12.55921275,13.68000409,16.88759694,20.19405211,22.26148744,23.90044516,19.66813931,15.89707753,17.02680382,19.50543392,18.59888511,17.64976742,19.19923836,21.94810425,23.2510657,22.68371094,22.31396629,22.97709289,20.53471637,19.05293902,23.47534199,23.83958264,26.63859134,26.9826786,18.65378594,21.66213605,21.49212005,22.85619501,22.77205331,22.63033713
121.55,25.15,13.45121808,17.56709204,14.41106215,19.29507702,22.43792314,22.53737868,17.00095935,14.41116998,21.88024458,20.14926209,21.1034706,22.23057035,18.36415493,16.27674961,16.35395948,16.2649412,16.10825911,16.13551235,17.52197592,16.54573738,16.50986894,15.76782333,17.29070469,17.72600154,15.87781528,16.80163664,15.99179865,16.63635647,16.47804178,14.20255438
121.55,25.2,16.86248635,19.85260277,20.3016542,19.5841236,18.98550085,21.45096787,17.46905979,16.53775374,21.10916158,20.0502576,20.41541146,19.80788537,18.91603144,18.19644624,20.16712978,18.06714631,19.36916518,22.14853385,19.02807338,19.01787667,18.07186747,18.61199851,22.18743518,21.34547623,14.92641146,16.65211302,21.02895563,21.74796813,23.71208339,20.98806505
121.6,24.95,9.509480416,14.97408532,18.68757056,21.22181508,27.8932294,34.07781197,17.50753351,17.3005646,17.07414224,16.92932778,18.19563121,20.97842896,19.55606894,20.74586647,23.00435415,20.6375414,18.24995837,19.99048308,20.82049595,21.11740944,24.44104106,26.1970149,29.89665298,31.4007557,20.69718688,22.66418536,22.63952701,25.49080581,24.15084094,22.35799882
121.6,25.05,15.72696055,17.67937951,19.72484472,20.97536347,22.03769484,22.95374646,19.69548877,16.00505677,18.15572007,18.37167263,19.23543588,21.59826555,19.53471233,21.63744874,24.42351365,26.79138289,25.5670314,24.19835977,19.12054174,21.02098843,22.36415343,23.31611117,24.09132732,24.7385869,18.47277312,23.94781191,22.20358576,20.64957116,19.15145067,19.13337085
121.6,25.1,16.26161461,20.27902899,18.29921217,14.15065727,14.96528215,18.63282569,19.9543263,15.45698361,16.50385208,16.95130707,17.23646163,17.41892219,19.64647606,20.37120704,20.51544516,25.30639327,25.64380775,25.37143869,18.88007023,17.97081013,21.28302006,21.89894429,20.61293175,21.2248266,16.76470402,19.56592253,22.09175338,21.29690962,20.56499062,20.88315787
121.6,25,13.85272635,15.23839068,15.77713562,16.53950523,22.89734473,25.70660541,17.62877826,15.78209164,19.15111647,20.86786303,23.23417548,22.62179824,18.61245278,21.689072,22.54646181,26.59688209,27.29902679,27.83567174,18.9326846,19.94578288,22.57480813,22.51114654,24.816903,27.07065972,18.37989431,22.25393718,21.19052951,22.98452976,19.97212395,17.78845571
121.6,25.15,17.50107423,20.43607327,21.68378165,22.47133251,22.0229808,21.64201903,16.43999587,14.99120001,22.17489194,22.5526105,22.86608011,23.13317394,18.03772182,16.41484933,18.65249608,19.53025701,20.28304337,19.7436974,15.3977798,15.63070809,18.52570692,17.88438621,20.4101701,21.47408964,13.8633864,16.05640168,18.12606732,18.15006035,19.82662952,20.36717053
121.6,25.2,16.58553244,18.66588351,20.0311295,17.6956077,15.7836787,18.4128215,18.46295145,17.14772689,20.72870114,26.5011165,26.31713677,25.54270746,15.98778023,18.20125402,19.02939783,19.4997266,19.54403196,17.57279733,16.29316424,16.91261508,18.71631572,21.45679041,21.40739624,24.42189915,12.39805364,15.61122577,21.20698098,23.54950247,22.72392098,22.48763047
121.65,25.05,17.33815038,16.57702965,17.42433006,22.73048891,27.48361318,30.95951544,16.18378215,14.8340585,16.48046012,16.05422085,15.72089114,15.45118202,18.06339827,20.14483027,22.12819132,23.61418979,23.2814708,26.08827577,17.73519326,18.01513213,20.28710723,24.20674412,24.73454631,24.46480267,14.5804705,17.87884036,22.72990553,22.54345061,22.2358487,22.10070274
121.65,25.1,16.79327136,16.28232024,20.71850056,21.31101775,22.84080683,28.6354234,15.45150056,17.64464611,20.66687479,21.37003363,22.04688381,22.69217482,16.05636065,17.98061092,16.791736,17.02792949,20.96155449,22.8499625,14.95048346,17.48602329,20.1479381,21.25602741,24.29081589,21.92802035,11.47242141,18.36011899,22.59241424,21.79592255,21.77437652,21.96924437
121.65,25,16.11894323,17.35273507,19.16175321,18.94745112,23.52179531,28.93894976,17.5284459,16.02768998,17.35474733,19.68471123,20.25911133,21.54030592,19.42728947,17.49248401,24.83172428,25.15389354,25.18271212,23.92607576,18.29512396,18.2390862,23.29191508,26.41089384,26.68696636,26.2317482,16.54109721,20.03653475,20.96258638,22.59080572,21.35738929,19.06937596
