LON,LAT,rx1day_5yr,rx1day_10yr,rx1day_25yr,rx1day_75yr,rx1day_100yr,rx1day_200yr,rx2day_5yr,rx2day_10yr,rx2day_25yr,rx2day_75yr,rx2day_100yr,rx2day_200yr,rx3day_5yr,rx3day_10yr,rx3day_25yr,rx3day_75yr,rx3day_100yr,rx3day_200yr,rx4day_5yr,rx4day_10yr,rx4day_25yr,rx4day_75yr,rx4day_100yr,rx4day_200yr,rx5day_5yr,rx5day_10yr,rx5day_25yr,rx5day_75yr,rx5day_100yr,rx5day_200yr
121.45,25.1,35.02382179,42.0683155,52.02506263,56.36342419,60.20233236,63.66488459,33.16483085,36.56198487,39.07486845,44.23745612,51.78995909,56.45503651,37.16936729,35.12294746,40.81187381,46.72382314,51.8004443,52.35251961,39.71962012,45.60622871,42.35652957,45.22369475,49.34285788,52.7810217,38.92444019,42.02413399,48.19744625,56.85857456,56.25064772,53.16205496
121.45,25.15,33.07135487,41.82579683,47.59751309,59.60718688,70.48399393,78.05866427,32.28541538,33.34475498,40.8107276,46.55387149,49.46560837,52.5780363,39.93506777,37.25003188,43.30835488,42.21702936,48.0529807,53.39142522,39.08154411,42.64403558,42.83218075,44.51439876,48.46042102,55.41238122,37.96263408,38.79476449,42.61505564,47.46724816,53.21094954,53.5013981
121.5,25.05,35.11241103,41.04307964,53.715382,56.96052864,59.66967874,63.48288637,31.47301288,32.64027566,35.52466349,39.81551145,48.31065273,48.47546598,36.4293853,34.96127201,40.55851927,42.92021288,49.52742416,55.13560583,34.74136509,38.94500009,46.31411303,49.4616688,46.39879575,46.31112768,35.51951305,38.42892826,47.8097856,48.26894773,51.18863876,53.03371884
121.5,25.1,34.97468327,41.44869378,50.78896765,59.06636385,64.47306881,68.49569504,31.08325765,33.90413372,36.39862224,45.61495953,53.36761754,53.73140994,36.41751826,36.62770783,42.37686695,47.28691618,49.37972922,52.40281189,39.44376679,43.82797343,46.08932483,46.20724736,46.67792881,49.19556873,37.81230784,43.77036514,49.63854662,59.99886853,56.60506672,53.144259
121.5,25.15,32.59780587,35.16603112,46.59811298,60.52740831,68.70325931,74.12211322,29.45055896,34.33743895,35.27616323,39.65922999,42.61690521,47.42727614,36.25292722,33.68538277,31.71687016,36.23901886,37.05161868,34.42693259,34.68780073,33.28362666,37.64879344,31.51142264,30.38936725,30.5482094,36.71468343,34.01520864,36.44028908,36.60461273,37.94791826,36.41192654
121.5,25.2,34.5001629,37.08581316,51.62386818,58.81753303,63.14282729,67.07389557,27.52182123,32.65639637,38.01226945,36.74389894,42.89842413,45.65167879,34.33942917,31.17240587,34.16187886,36.7904812,36.89414392,37.7971395,38.78773331,34.95379053,35.97373146,29.5471117,31.10185153,33.83588966,35.73787129,32.39872311,34.88304979,34.65860425,38.01995201,34.94763129
121.5,25,36.1617396,43.79288747,51.11621867,59.49998654,64.47693991,69.03176344,29.07495476,35.14639359,32.5657879,34.3258415,42.64183924,44.62336237,40.02159528,31.00220829,33.63512241,37.67949603,41.22620918,45.95737508,35.991039,34.59712281,40.6409137,44.06944115,44.27693895,49.19737026,35.44890961,37.5379441,44.93167797,43.15700946,46.11461773,48.61405171
121.55,24.95,38.23464997,45.43869597,51.2751391,54.2969226,59.0389869,66.18336669,27.49445359,29.32428713,34.34352505,38.46173315,42.09574029,45.33679626,35.52280639,29.61835942,36.87003088,42.2022359,46.58650022,45.95122554,36.83692378,34.32204351,41.5393466,45.48536223,45.83810683,52.27938693,37.22486165,35.19230527,46.78460569,46.25829019,50.06163722,54.28033022
121.55,25.05,36.71249605,40.91893097,49.95046468,61.28706723,66.18431057,70.33427852,32.01461043,31.26437061,33.41472779,39.23907625,45.44917093,49.4663457,37.26617706,31.14363317,38.99815138,39.0901507,42.41322343,47.35049622,35.48246315,36.14391688,41.23132212,43.95324027,46.07593299,47.78118175,36.2634071,34.20144438,47.94254037,44.75948096,45.64314796,47.79905638
121.55,25.1,35.74663765,41.18895263,48.71404561,53.02632098,61.83625905,66.91754574,29.98916991,32.76969677,36.90920354,41.7123019,43.34710845,45.73582633,36.914212,31.66179786,35.70549448,37.85721011,43.43843488,46.46581029,36.04084565,35.3821439,37.32648706,42.771157,47.53519252,51.77293256,38.02120544,34.13716717,42.42126732,47.57814728,51.24965497,56.01948188
121.55,25.15,30.35410241,35.35099201,46.51066645,61.22911698,58.4148939,63.62818235,27.02109636,29.62391734,32.742461,37.44542574,44.38275004,48.07211877,33.88355697,27.01226969,29.7510896,31.84832071,31.72432089,32.41402948,31.70184918,32.9162335,34.53418739,34.94183082,33.76677634,32.29955615,32.17357344,28.96776608,32.75044805,29.62198511,31.94144129,32.15319011
121.55,25.2,31.37059383,39.0937586,53.76412162,62.81811785,67.41860293,70.61769465,27.07234937,30.08063041,37.21257543,39.48256001,39.70896912,45.17956938,26.46883752,25.47801739,31.67756397,36.08154116,41.07279192,47.75635333,35.92919475,33.23337883,35.83436184,35.53144382,37.80225666,40.46309487,31.87823686,34.12944243,33.75037208,34.39641639,39.03455348,37.56275949
121.55,25,36.90696324,41.46736891,52.90275865,59.98319695,66.02103583,70.08174363,26.52249745,34.01895572,32.49137286,34.39151233,43.26913134,42.80834028,39.55293412,30.09590515,33.20903006,35.29937626,39.97067986,47.42687299,35.74483184,33.90429579,40.37452452,43.48022613,45.27047864,47.94376663,36.22826944,36.07387811,43.48010581,43.04944689,46.15035507,49.51755129
121.6,24.95,35.74774415,42.61531186,50.5174687,55.79169586,60.58401525,68.90823134,26.52073983,30.89388028,35.66922848,40.74955859,48.47911422,55.41575648,34.0411589,28.173237,33.63669377,38.300993,42.3908868,46.01500136,36.39385537,32.89591031,39.42288654,43.65998367,45.73438288,51.03675429,36.17218929,33.93173502,43.57264912,46.50518808,50.30182116,56.09721087
121.6,25.05,34.87257323,39.89892396,54.37954369,62.4997049,68.20813457,71.4271856,29.98581364,32.87404445,34.42655971,42.41356664,50.29354988,51.3940256,35.78458969,30.97435783,28.99059817,33.7943681,37.01659339,43.75334369,34.59003592,28.94858515,33.25770063,38.73903743,42.9427456,45.83572977,37.0270012,32.68887639,37.20547638,47.76281336,45.15948645,49.55751638
121.6,25.1,32.17263093,38.82822256,52.44724327,64.30984206,70.0107385,70.94799436,32.07561866,32.35853524,35.39988886,43.9549272,48.0966371,51.63473272,33.89480135,31.64981376,28.66814216,31.83269329,33.68218919,36.82261406,32.58963911,30.70702425,33.62115116,32.55868154,36.24286763,36.50048633,35.78800091,31.72229967,35.77976014,38.01075364,40.50928663,38.95057475
121.6,25.15,30.22045106,35.94770272,53.03113094,60.35327353,58.7320157,63.89344531,29.81802805,31.01519172,35.48016162,39.37295339,44.71590305,47.89584872,27.7763681,27.34143797,27.41001203,35.13872202,36.62557092,38.61749313,30.43951424,32.87439718,33.35885727,35.45801174,36.73609452,37.37589412,29.78869063,27.65530954,30.64902677,31.34500138,35.72696239,38.12268994
121.6,25.2,27.6909739,39.80222574,56.74107078,64.39243412,72.85649614,78.11718853,28.33092557,32.21338616,37.59074012,36.51102381,38.29498407,45.95325765,25.97938315,26.04493505,28.9100857,34.84314031,39.85669856,44.14968045,33.84617805,35.04962655,28.80844289,33.61353433,35.3122624,37.10690582,30.44585721,30.4891074,29.69136146,32.5677661,37.21342025,41.4341076
121.6,25,35.76194825,40.46130699,54.84470276,60.84034255,65.98472486,70.67928988,27.44110896,32.74851357,33.55631625,42.63808632,49.10184665,55.99560547,34.73339548,27.55220127,31.67035135,33.3070409,38.05947965,42.78795856,32.71527761,31.37068523,37.99279725,41.85607912,45.06651611,47.79682397,35.919718,34.87612899,42.09607397,43.20356147,47.80568255,51.88454338
121.65,25.05,31.90933852,46.23277291,62.82330575,70.49999054,74.06747818,72.37692624,31.96639452,34.94105574,35.7786438,36.80560435,38.46046641,41.30160078,28.84917684,29.42876723,33.48994018,34.3850807,34.61387766,33.78088067,30.78334403,28.85963079,34.46660065,32.52100022,36.97114915,40.66230454,34.03700388,34.13817959,36.03284317,35.79837853,42.15335366,45.51510751
121.65,25.1,29.37399949,44.47202524,58.04251446,66.90095491,70.96555619,73.66827357,29.72508488,32.99385581,35.50664047,37.9351903,39.37661139,43.72815079,28.97446467,29.1477675,29.86318504,32.93336804,31.96226838,35.13895766,29.51002572,29.94991797,33.42523832,33.3299294,33.63059836,35.575188,30.08113421,27.54637683,33.17532729,38.37296182,44.38569054,42.11213135
121.65,25,32.79488436,39.3170764,59.87175924,68.03207718,75.57018925,82.33067958,29.60571663,32.51872619,37.43653671,43.64635206,43.14858717,42.72025475,31.46833939,30.81381254,28.6629077,34.72572809,43.0190417,44.4022951,32.69828901,29.54085539,31.55400298,38.08834255,43.55460413,48.2246327,35.67382691,32.49556442,36.7698284,46.8496091,48.26807707,48.31052461
