LON,LAT,rx1day_5yr,rx1day_10yr,rx1day_25yr,rx1day_75yr,rx1day_100yr,rx1day_200yr,rx2day_5yr,rx2day_10yr,rx2day_25yr,rx2day_75yr,rx2day_100yr,rx2day_200yr,rx3day_5yr,rx3day_10yr,rx3day_25yr,rx3day_75yr,rx3day_100yr,rx3day_200yr,rx4day_5yr,rx4day_10yr,rx4day_25yr,rx4day_75yr,rx4day_100yr,rx4day_200yr,rx5day_5yr,rx5day_10yr,rx5day_25yr,rx5day_75yr,rx5day_100yr,rx5day_200yr
121.45,25.1,51.79481218,73.23793414,104.7314937,116.4967276,127.8650644,140.0479523,48.53712962,65.27528334,86.81896383,100.4764222,108.5494709,115.4544815,53.78259508,60.20211883,74.87882162,84.47476854,93.66042468,101.7243864,57.66669491,59.15671956,70.10040392,78.08831556,85.5945291,92.08713535,59.62545108,64.34544109,66.8275954,74.3334041,80.61476515,85.97666465
121.45,25.15,50.84599714,70.79478163,96.19544402,109.4277262,119.7536794,130.980826,48.39055934,64.01430527,82.43839333,94.70029862,105.8643196,112.751296,53.36289701,59.68909811,73.36662855,83.13917532,91.57952864,98.98468787,58.36003882,57.16551062,67.27075916,75.2433665,82.44269371,88.71969425,59.590278,65.42150794,64.72734975,71.9369242,79.57416158,86.42218966
121.5,25.05,55.39851335,80.83401824,110.600031,131.0481162,149.3854189,165.9643545,55.07165511,69.75243308,83.12372615,90.21732516,96.3174895,102.2387976,57.49561835,66.10514601,76.1102697,83.87365928,91.43198233,98.11867129,62.72717458,68.27715956,81.22240237,89.65152419,96.73767477,102.803863,63.88183918,67.50477106,76.3273614,84.32822484,91.84103832,100.855162
121.5,25.1,51.57835204,73.18121349,103.8741452,117.845198,132.2327871,146.042967,51.17798681,64.80269081,83.71859282,94.21730643,101.3632092,107.8210636,56.27186108,60.61234381,71.94589011,79.36368306,86.37235918,92.8269536,61.30619864,62.45945487,72.23533138,78.81191308,84.87626264,90.19926468,62.04934578,66.01580981,67.58139274,73.17645423,79.11484089,85.48461024
121.5,25.15,47.73529594,65.37831306,84.33538593,95.78055298,105.615008,114.0921771,50.68684099,59.07929678,68.91034916,73.90367782,76.91402727,80.34540116,56.4699029,59.7050922,64.15257657,70.41377006,75.69069822,80.23472298,60.04913853,54.80956451,61.27392645,67.2961247,72.38303276,76.76958234,60.95076876,60.35553276,58.70013191,63.51687519,68.36739169,73.40832233
121.5,25.2,46.35975666,62.38367288,80.02079312,91.15673744,100.3967347,108.3116453,49.63382512,58.23752286,68.69752099,75.40793029,77.26451195,79.03786673,54.71090786,58.34245057,64.47744389,67.8295345,70.48096608,72.63842891,58.36912075,54.38191528,58.58031907,60.7762882,64.47020861,67.79959439,58.91053645,60.21850889,55.25869209,56.49329448,61.61228583,70.19058753
121.5,25,59.12344462,81.21168805,105.9965507,122.0911047,136.6656803,150.6180669,55.09530675,71.31791756,86.13206194,93.17895306,99.48682137,105.7331293,59.42129578,68.0745936,81.49288881,91.28850696,99.49508836,106.4941428,61.23122616,68.14622863,81.8595524,91.09213299,99.78343085,107.2403499,63.51284073,65.32869329,78.75504872,88.51245299,96.69344591,103.6749694
121.55,24.95,53.83970377,76.24589674,108.9487918,122.2973447,136.321498,148.7153627,56.98881531,70.93310264,87.37797121,95.09311028,101.1133648,106.0880712,58.83404939,67.87252477,78.98723344,86.42393972,92.68028095,98.04204965,60.11016445,66.79132877,76.66822059,83.35931659,88.97738595,94.56571116,62.6837162,62.82056153,71.51849769,79.52617253,86.28431241,96.01619154
121.55,25.05,52.53887317,74.11882343,101.9725525,119.9141926,137.1811092,152.8075486,55.86699658,68.31457354,79.19423521,84.90558759,89.47811807,93.87716019,57.99429738,65.59677086,73.53765981,78.80031908,83.76591781,88.67897768,63.19926463,67.83335284,77.43990278,83.94479396,90.14617203,95.43233747,66.49613247,65.2214638,74.40690701,81.98444733,88.46513932,97.68439041
121.55,25.1,49.6668192,71.41932447,95.84633568,108.9809915,122.4194698,134.7731417,53.92690495,65.09390305,74.95628322,79.56278408,83.21193035,86.51954208,55.86883416,63.83964307,68.63506862,73.13475814,77.2061234,81.68320922,62.06847816,65.27127975,69.72344607,74.98286662,80.4718356,85.20793528,66.82789824,65.06162329,66.89425642,73.40785019,79.88179359,86.81338054
121.55,25.15,46.69522109,59.79528337,75.75927597,85.60768902,94.32842778,101.9736944,48.13402769,54.78652888,62.47668424,63.41989839,64.75694413,66.86706284,54.7546725,56.28463916,61.70184642,64.60784219,66.88131678,70.94740012,54.13361955,51.78645265,56.80076488,59.57182838,65.21933515,72.02321754,58.97389069,53.94990102,53.69676229,57.08722891,67.62604384,78.02109444
121.55,25.2,44.29422535,55.60105642,68.51995339,84.65227466,101.8359349,114.8574543,46.48871612,56.86679179,62.77214509,64.78257612,70.23657283,76.86308481,51.89441552,57.05617017,63.33454126,66.7383443,69.41257867,71.57476723,52.96300137,54.97064109,57.51672796,59.15182125,60.76155816,65.66447092,59.47460008,57.35217574,56.62793692,59.78069525,63.41232818,70.11914318
121.55,25,57.26647684,77.2938761,101.345057,119.6930762,135.5570142,150.0752998,54.22252063,70.2392444,83.91052041,89.82001944,95.29494241,99.89850931,58.87020313,67.57415182,79.8163873,87.2812404,94.69349533,101.0241509,60.55964361,66.86825277,79.03597292,86.98811903,94.26291693,100.8767862,63.49120928,64.8140793,77.48758393,86.80469804,94.62740796,101.3139416
121.6,24.95,51.31035679,75.09452702,102.9288996,114.1667869,126.7411546,137.8350033,56.2361452,70.43832658,85.17875694,92.43979779,97.76230876,102.1407213,58.89733034,67.01771079,77.78102703,84.02337775,89.16516399,94.06153235,59.05108363,65.91624282,73.95428334,78.48953355,83.64108256,89.67362757,61.27934226,61.06863931,69.03639257,77.3383126,84.36873337,91.65036429
