LON,LAT,rx1day_5yr,rx1day_10yr,rx1day_25yr,rx1day_75yr,rx1day_100yr,rx1day_200yr,rx2day_5yr,rx2day_10yr,rx2day_25yr,rx2day_75yr,rx2day_100yr,rx2day_200yr,rx3day_5yr,rx3day_10yr,rx3day_25yr,rx3day_75yr,rx3day_100yr,rx3day_200yr,rx4day_5yr,rx4day_10yr,rx4day_25yr,rx4day_75yr,rx4day_100yr,rx4day_200yr,rx5day_5yr,rx5day_10yr,rx5day_25yr,rx5day_75yr,rx5day_100yr,rx5day_200yr
121.45,25.1,52.70299231,97.09585308,121.8332735,133.0840391,143.7998694,153.1544137,46.54359049,79.4648786,97.83938995,108.8709761,118.4632026,128.6529869,50.11411807,73.24720109,88.2162955,99.30147311,108.8256737,117.2003323,52.75916653,74.00094888,93.89926235,106.614286,117.8302395,128.461322,51.13863902,71.37437127,99.18578841,117.1559432,133.3500939,148.3427456
121.45,25.15,57.68534373,101.0206463,122.4846173,135.1644122,145.7195882,154.6784446,49.73645751,79.59833848,96.58321356,107.6140701,117.588899,128.4711861,52.20174041,73.81777707,88.71601328,100.788882,111.3619919,121.4732462,54.57251253,73.45040215,93.27208728,106.0733621,117.4066158,130.3102022,51.90751134,74.9590134,102.1830326,120.8246358,138.1061879,154.2409584
121.5,25.05,51.51368145,95.10233347,121.6249594,133.6966538,144.4221515,154.1817715,44.53616966,76.50156958,90.09966769,98.33838087,105.1957431,112.3935474,47.44866986,71.61314072,83.14755255,90.63645865,97.98656191,104.3062729,48.73630803,72.10690695,87.71072765,98.4302712,107.7014298,115.837369,47.16437993,69.51451045,90.68577455,103.4261376,114.6747623,126.2476652
121.5,25.1,51.31518413,96.68922103,118.2216698,130.5669501,141.4408779,151.1016656,44.77190107,76.35576136,93.70583386,104.12175,114.1068421,123.949895,48.43730438,72.12129652,85.67675441,95.40207238,104.3406714,112.1240907,51.63094045,73.67407225,92.76310513,104.7830537,115.2565394,124.5100332,51.88571682,70.12677428,96.47382195,114.0738757,128.7644272,142.1615607
121.5,25.15,72.10415673,96.82581753,115.0607041,125.4724016,133.9320005,140.9634859,63.61127969,79.58036399,98.07705977,111.9146312,124.9419343,136.5097619,59.62396929,73.54015168,95.69040223,112.071989,126.6691105,139.8052188,58.5463429,71.26792496,89.16115509,107.0586635,123.2427177,137.9831486,58.01133922,71.81612441,95.60384007,113.0262866,129.2739086,146.1578074
121.5,25.2,69.43970239,91.15493271,107.7635662,117.1766039,124.7818374,131.0709004,61.51795534,74.68709542,94.22333489,109.0869611,122.1291534,133.7018764,55.34188869,68.57984754,92.65296399,109.149357,123.9151965,137.2544893,56.684971,68.92021225,88.96335559,105.7726584,121.495168,135.7964434,58.68141328,73.36720301,96.24439494,113.5436193,129.6482217,144.743066
121.5,25,56.66969929,99.8836012,121.0642507,131.1230606,140.1578857,148.1941714,49.49990868,77.77756847,90.97194526,98.47781407,104.6102229,109.7529186,49.99533507,72.23038555,83.07361176,90.89014679,98.48243002,105.0739988,50.30329971,71.80579145,86.41135873,95.31338703,102.9152801,109.5220036,46.57940756,69.76423834,86.5340989,98.20194353,108.4585492,117.5855944
121.55,24.95,50.688336,88.24762448,125.9753493,138.8492319,149.4001628,158.2449558,46.87633824,75.84894094,95.20776876,106.9031569,117.2235691,128.0058375,47.20586548,68.08130757,82.97403153,93.58910732,102.6339137,110.4644393,48.80758072,68.33424203,84.82591587,96.11734376,106.1846566,115.0688227,50.5844158,66.27947185,88.40001699,102.0151121,114.043969,124.7808965
121.55,25.05,51.74042054,91.71904129,115.3480838,126.9373895,137.0974518,146.1854116,44.04360737,73.38968016,87.52530317,96.09494227,103.6588521,111.682787,48.53144895,67.30164467,78.75762982,86.69554557,93.86312523,100.009386,50.97963912,68.24935012,83.90680649,94.34271629,103.3028257,111.1079833,49.67653614,68.01596533,87.53462091,99.90959514,110.7160642,120.8103452
121.55,25.15,73.58593828,90.52228622,106.3201303,115.1391747,122.1971153,127.9899017,63.83955132,76.28124668,96.50431444,110.7660414,123.1417991,134.0239158,55.6681813,71.3867188,97.61354304,114.7268944,129.9852395,143.7252339,58.20675197,71.52183647,93.75893322,108.7690514,123.6623117,138.0376613,61.7272224,69.07943122,87.62122469,104.7745034,121.3682132,136.7961837
121.55,25.1,57.75242821,93.24807785,109.5222749,120.5197303,130.1802539,138.8297665,48.24666364,73.22809864,85.65387669,93.98385628,102.1664969,113.8191712,51.54997614,67.95308128,78.48319083,86.23338904,93.51128589,99.8302887,54.18151042,68.13258095,86.16753349,98.15411172,108.6303714,117.900229,53.00592974,69.30847554,91.74218886,106.5111574,119.7703347,131.7788026
121.55,25.2,64.63146481,86.72119941,101.6453556,109.9800687,117.6689984,124.8149317,57.0333465,72.36086498,95.18251658,110.2451709,123.4449748,135.1463535,53.58910765,70.55255886,97.23711644,115.0754139,131.2689142,146.0852246,55.8648256,72.33785201,94.27962591,110.0650891,124.236598,137.0794046,56.32482356,71.73863676,92.45440742,107.1421373,121.5705987,135.0480209
121.55,25,56.19622595,96.64340494,124.9388279,137.149384,147.7681726,157.2294174,50.17308007,79.26893825,91.3521177,99.30241939,105.8299377,111.3272535,50.14346549,73.13693895,84.30097999,90.63373378,97.47225283,103.6452146,50.84254007,73.01650118,87.50608676,96.24912354,103.7065069,111.0041112,47.71543631,71.01679249,88.68377477,100.7533375,111.3211279,120.6883058
121.6,24.95,53.21908329,90.43932411,120.5719618,132.6656673,142.5609185,150.8426234,48.07371745,73.06231781,92.74544833,104.6908434,115.8186158,126.6721797,50.00036658,67.31003999,80.83817714,91.32427266,100.2789265,108.2681443,51.90629721,67.16258095,82.66522311,94.05540115,104.0302703,112.8706291,53.26277933,65.64790068,87.79009738,102.4062087,114.5243042,124.3013632
121.6,25.05,58.86516092,95.35375331,110.6736006,119.3093349,127.5830707,135.7197397,51.01740599,75.63129845,88.55812004,97.01211861,105.2038055,113.7074332,54.70599729,69.44761323,80.77616771,89.70229624,97.96065304,106.2206001,56.77847549,68.7598329,80.69424235,91.11762767,101.3242238,111.7054755,53.74466917,65.64035458,86.72664857,101.2272228,114.3992951,126.458072
121.6,25.15,67.4316042,89.56544131,105.2859964,114.0013723,120.9394445,126.899884,59.7743876,74.84693059,96.35793983,110.9655725,123.6561303,134.8219952,54.40982113,70.21486918,96.66298096,114.144273,129.8244251,144.0189582,57.16231061,71.65432881,93.04680013,107.8320869,120.9960427,132.8386812,58.54637005,69.18067174,87.44684607,101.005514,115.8991267,130.2126114
