organism,scenario,model,bio_year,season_group,base_temp,dd_per_generation,seasonal_dd,seasonal_generation_equivalent,annual_bioyear_dd,dd_share
Cockroach,rcp85,FGOALS-g2,2032,Nov-Apr,15.9,650,717.199683736837,1.103384128825903,2726.330111343258,26.306413913444764
Cockroach,rcp85,FGOALS-g2,2033,May-Oct,15.9,650,2193.279786160838,3.3742765940935966,2767.8125508793128,79.24235279098109
Cockroach,rcp85,FGOALS-g2,2033,Nov-Apr,15.9,650,574.532764718475,0.8838965611053462,2767.8125508793128,20.75764720901892
Cockroach,rcp85,FGOALS-g2,2034,May-Oct,15.9,650,2137.515152309864,3.288484849707483,2880.906419467284,74.19592451410196
Cockroach,rcp85,FGOALS-g2,2034,Nov-Apr,15.9,650,743.3912671574202,1.1436788725498772,2880.906419467284,25.804075485898032
Cockroach,rcp85,FGOALS-g2,2035,May-Oct,15.9,650,2127.660386576984,3.2733236716568985,2895.1285914100263,73.49104951295932
Cockroach,rcp85,FGOALS-g2,2035,Nov-Apr,15.9,650,767.4682048330425,1.1807203151277577,2895.1285914100263,26.508950487040693
Cockroach,rcp85,GFDL-CM3,2006,May-Oct,15.9,650,2086.132238355986,3.209434212855363,2626.716273508374,79.419778199708
Cockroach,rcp85,GFDL-CM3,2006,Nov-Apr,15.9,650,540.5840351523881,0.8316677463882893,2626.716273508374,20.580221800292005
Cockroach,rcp85,GFDL-CM3,2007,May-Oct,15.9,650,1992.943335277223,3.0660666696572663,2471.404215898418,80.64012040024532
Cockroach,rcp85,GFDL-CM3,2007,Nov-Apr,15.9,650,478.4608806211951,0.7360936624941463,2471.404215898418,19.359879599754688
Cockroach,rcp85,GFDL-CM3,2008,May-Oct,15.9,650,1841.287141201031,2.8327494480015862,2427.362058308365,75.85548002197204
Cockroach,rcp85,GFDL-CM3,2008,Nov-Apr,15.9,650,586.0749171073336,0.9016537186266671,2427.362058308365,24.14451997802795
Cockroach,rcp85,GFDL-CM3,2009,May-Oct,15.9,650,2095.7127630059895,3.224173481547676,2744.0804824436946,76.37213180932973
Cockroach,rcp85,GFDL-CM3,2009,Nov-Apr,15.9,650,648.3677194377052,0.997488799134931,2744.0804824436946,23.627868190670277
Cockroach,rcp85,GFDL-CM3,2010,May-Oct,15.9,650,1799.6326317564474,2.7686655873176114,2438.82652761384,73.79092409320383
Cockroach,rcp85,GFDL-CM3,2010,Nov-Apr,15.9,650,639.1938958573926,0.9833752243959886,2438.82652761384,26.20907590679617
Cockroach,rcp85,GFDL-CM3,2011,May-Oct,15.9,650,1947.2169335425633,2.995718359296251,2538.3188686379317,76.71285737979187
Cockroach,rcp85,GFDL-CM3,2011,Nov-Apr,15.9,650,591.1019350953685,0.909387592454413,2538.3188686379317,23.287142620208126
Cockroach,rcp85,GFDL-CM3,2012,May-Oct,15.9,650,1983.2527902481447,3.0511581388432996,2567.1899756177772,77.25383820770367
Cockroach,rcp85,GFDL-CM3,2012,Nov-Apr,15.9,650,583.9371853696323,0.898364900568665,2567.1899756177772,22.74616179229633
Cockroach,rcp85,GFDL-CM3,2013,May-Oct,15.9,650,1866.1086617423762,2.8709364026805786,2299.0257647346543,81.16954104504157
Cockroach,rcp85,GFDL-CM3,2013,Nov-Apr,15.9,650,432.91710299227805,0.6660263122958123,2299.0257647346543,18.83045895495842
Cockroach,rcp85,GFDL-CM3,2014,May-Oct,15.9,650,2095.842607588596,3.2243732424439937,2719.4644955261847,77.0682099742977
Cockroach,rcp85,GFDL-CM3,2014,Nov-Apr,15.9,650,623.6218879375888,0.959418289134752,2719.4644955261847,22.93179002570229
Cockroach,rcp85,GFDL-CM3,2015,May-Oct,15.9,650,1734.1451882156368,2.6679156741779027,2437.2497051802466,71.15172419673709
Cockroach,rcp85,GFDL-CM3,2015,Nov-Apr,15.9,650,703.10451696461,1.0816992568686308,2437.2497051802466,28.848275803262922
Cockroach,rcp85,GFDL-CM3,2016,May-Oct,15.9,650,1859.4492823019968,2.8606912035415335,2460.033451859106,75.58634135225952
Cockroach,rcp85,GFDL-CM3,2016,Nov-Apr,15.9,650,600.5841695571096,0.9239756454724762,2460.033451859106,24.41365864774049
Cockroach,rcp85,GFDL-CM3,2017,May-Oct,15.9,650,1941.1202374926038,2.986338826911698,2443.7785885322655,79.43110094349592
Cockroach,rcp85,GFDL-CM3,2017,Nov-Apr,15.9,650,502.6583510396619,0.7733205400610184,2443.7785885322655,20.56889905650408
Cockroach,rcp85,GFDL-CM3,2018,May-Oct,15.9,650,1981.3611715150396,3.048247956176984,2617.1069773920717,75.70806958336307
Cockroach,rcp85,GFDL-CM3,2018,Nov-Apr,15.9,650,635.745805877032,0.9780704705800493,2617.1069773920717,24.291930416636927
Cockroach,rcp85,GFDL-CM3,2019,May-Oct,15.9,650,1881.2125224400945,2.894173111446299,2440.1062134097474,77.09551789597438
Cockroach,rcp85,GFDL-CM3,2019,Nov-Apr,15.9,650,558.8936909696529,0.8598364476456198,2440.1062134097474,22.90448210402562
Cockroach,rcp85,GFDL-CM3,2020,May-Oct,15.9,650,1890.1538564417078,2.90792900991032,2389.32455723502,79.10829237150753
Cockroach,rcp85,GFDL-CM3,2020,Nov-Apr,15.9,650,499.17070079331234,0.7679549242974036,2389.32455723502,20.891707628492455
Cockroach,rcp85,GFDL-CM3,2021,May-Oct,15.9,650,1998.5121049170189,3.0746340075646446,2684.548755165365,74.44499195895263
Cockroach,rcp85,GFDL-CM3,2021,Nov-Apr,15.9,650,686.0366502483461,1.055441000382071,2684.548755165365,25.555008041047365
Cockroach,rcp85,GFDL-CM3,2022,May-Oct,15.9,650,2031.0627451054959,3.1247119155469165,2816.5977522037992,72.11050081667946
Cockroach,rcp85,GFDL-CM3,2022,Nov-Apr,15.9,650,785.5350070983033,1.2085153955358512,2816.5977522037992,27.889499183320538
Cockroach,rcp85,GFDL-CM3,2023,May-Oct,15.9,650,1875.0130601698197,2.884635477184338,2449.4606457401624,76.5479969409037
Cockroach,rcp85,GFDL-CM3,2023,Nov-Apr,15.9,650,574.4475855703425,0.8837655162620655,2449.4606457401624,23.45200305909629
Cockroach,rcp85,GFDL-CM3,2024,May-Oct,15.9,650,1755.2354966436747,2.70036230252873,2455.1813562853777,71.49107303825808
Cockroach,rcp85,GFDL-CM3,2024,Nov-Apr,15.9,650,699.9458596417028,1.0768397840641581,2455.1813562853777,28.50892696174191
Cockroach,rcp85,GFDL-CM3,2025,May-Oct,15.9,650,2033.0144174866625,3.1277144884410193,2705.4524226233902,75.1450811142084
Cockroach,rcp85,GFDL-CM3,2025,Nov-Apr,15.9,650,672.4380051367277,1.034520007902658,2705.4524226233902,24.854918885791612
Cockroach,rcp85,GFDL-CM3,2026,May-Oct,15.9,650,2078.147347953374,3.1971497660821138,2803.639500778377,74.12320119531829
Cockroach,rcp85,GFDL-CM3,2026,Nov-Apr,15.9,650,725.4921528250035,1.1161417735769283,2803.639500778377,25.876798804681716
Cockroach,rcp85,GFDL-CM3,2027,May-Oct,15.9,650,2179.283138018261,3.3527432892588633,2849.4878415551866,76.4798188024153
Cockroach,rcp85,GFDL-CM3,2027,Nov-Apr,15.9,650,670.2047035369255,1.0310841592875777,2849.4878415551866,23.520181197584716
Cockroach,rcp85,GFDL-CM3,2028,May-Oct,15.9,650,2022.3942522458126,3.1113757726858657,2629.385716961746,76.91508473631964
Cockroach,rcp85,GFDL-CM3,2028,Nov-Apr,15.9,650,606.9914647159334,0.9338330226398975,2629.385716961746,23.08491526368036
Cockroach,rcp85,GFDL-CM3,2029,May-Oct,15.9,650,2202.9554514339093,3.389162232975245,3033.324916259631,72.6251065167907
Cockroach,rcp85,GFDL-CM3,2029,Nov-Apr,15.9,650,830.3694648257222,1.277491484347265,3033.324916259631,27.374893483209313
Cockroach,rcp85,GFDL-CM3,2030,May-Oct,15.9,650,2193.846090236569,3.3751478311331833,2685.1639926791368,81.70249922231557
